Customer Id,Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,TravelInsurance
RA8VA10V0D01,28,Private Sector/Self Employed,Yes,1200000,5,0,No,No,No
FT962ZPLCUTY,25,Private Sector/Self Employed,No,1150000,4,0,No,No,No
QU8QNVX65CCT,34,Private Sector/Self Employed,Yes,1000000,4,0,No,No,No
E90RKEF5MLVU,29,Private Sector/Self Employed,Yes,1100000,3,0,No,No,No
DPYHOOZH9IFW,28,Private Sector/Self Employed,Yes,600000,3,0,No,No,No
RQISMNYCT3M8,28,Government Sector,Yes,300000,5,1,No,No,No
3EDKZYO7C2PY,29,Private Sector/Self Employed,Yes,1200000,5,0,No,No,No
XX9ID6C7KEZY,28,Government Sector,Yes,600000,7,1,No,No,No
XJ318LO0XKT0,34,Private Sector/Self Employed,Yes,1300000,4,0,No,No,No
RBOZ3159ZS3D,29,Private Sector/Self Employed,Yes,1050000,5,0,No,No,No
FMZ89SGT2SJY,31,Government Sector,Yes,400000,9,0,No,No,No
IDVOALTRGC80,28,Government Sector,Yes,300000,6,1,No,No,No
9PH7TENITXEX,28,Government Sector,Yes,1200000,5,1,No,No,No
8NSPUH5B798M,31,Government Sector,Yes,1300000,5,1,No,No,No
WRJK3BD1XB8S,26,Private Sector/Self Employed,Yes,1300000,4,1,No,Yes,No
QZCK61LXKXWG,28,Government Sector,Yes,600000,3,0,No,No,No
0XY148H6ZJ8E,25,Private Sector/Self Employed,No,1700000,4,0,Yes,No,Yes
P50J3XB1PZSK,35,Private Sector/Self Employed,No,800000,5,0,No,Yes,Yes
FAKM2P93TSUA,28,Private Sector/Self Employed,Yes,900000,4,0,Yes,No,No
QI41HHWK395P,28,Private Sector/Self Employed,Yes,800000,6,1,Yes,No,No
1MW9OEY7LKJC,28,Private Sector/Self Employed,Yes,550000,3,0,No,No,No
0I0D0F5EM0IB,28,Private Sector/Self Employed,Yes,1450000,4,0,Yes,Yes,Yes
PNQ64F9SOZXI,32,Government Sector,Yes,850000,3,0,Yes,No,Yes
ZR21Q01HWF1M,28,Private Sector/Self Employed,Yes,600000,3,1,No,No,No
6POMWOWLTO1N,28,Government Sector,Yes,300000,7,1,No,No,No
MUWXS1MI8FAB,29,Private Sector/Self Employed,Yes,1100000,4,0,No,No,Yes
VM8P0ZX4PQP2,31,Private Sector/Self Employed,Yes,950000,5,0,Yes,Yes,No
8D36PA6M1VYP,25,Government Sector,Yes,750000,3,0,No,Yes,Yes
SI2W7ZW4DBXV,29,Private Sector/Self Employed,Yes,1200000,5,0,Yes,No,Yes
TA3I870VZAYQ,31,Government Sector,Yes,1500000,3,0,Yes,Yes,Yes
Y9EFXX48POYL,34,Government Sector,Yes,1300000,4,1,No,No,No
UBNVRK0JF5L6,34,Private Sector/Self Employed,Yes,1500000,4,0,Yes,Yes,Yes
5IKRNRC8PRWP,25,Private Sector/Self Employed,No,1700000,3,0,Yes,No,Yes
TNWS14MXAAK7,28,Private Sector/Self Employed,Yes,800000,6,1,No,No,No
6BW2N8FZ2MFD,32,Government Sector,Yes,350000,3,0,No,No,No
L2KS30Z85SZO,29,Private Sector/Self Employed,Yes,600000,6,0,No,No,No
Z95ED8EF7ZA6,28,Private Sector/Self Employed,Yes,1450000,4,0,Yes,Yes,Yes
ZUXX3Q9ZV8MZ,28,Private Sector/Self Employed,Yes,800000,5,1,No,No,No
1ST9KNWBWQC4,25,Private Sector/Self Employed,Yes,1750000,3,0,No,Yes,Yes
9JJDIO26STHS,33,Government Sector,Yes,1000000,5,0,No,Yes,Yes
1IQLQI5PUNN9,26,Private Sector/Self Employed,Yes,500000,6,0,No,No,No
GTPLP161TK7N,28,Private Sector/Self Employed,Yes,1100000,4,1,No,No,No
XRRI9RMLL7RO,35,Private Sector/Self Employed,No,950000,3,0,Yes,No,Yes
JBE2D1MHFGA9,27,Government Sector,Yes,850000,2,0,No,No,No
1WXD3VR6024C,27,Government Sector,Yes,500000,3,1,No,No,No
3DDXDNL06GLD,28,Private Sector/Self Employed,Yes,700000,4,0,No,No,No
8YH3KZAZBI7D,33,Government Sector,Yes,400000,3,0,No,No,No
04YG5Y4ZNN7B,29,Private Sector/Self Employed,Yes,1200000,4,0,No,No,No
AS7ZOOX2LVVL,27,Private Sector/Self Employed,No,600000,4,0,No,No,No
9RGZ4KWGZ3AS,28,Private Sector/Self Employed,Yes,700000,4,0,No,No,Yes
9MMIXKNPA5H7,34,Private Sector/Self Employed,Yes,500000,3,0,No,No,No
0XFD0G8IX2K8,31,Government Sector,Yes,400000,6,0,No,No,No
5AOGA65G09TD,25,Private Sector/Self Employed,No,600000,4,0,Yes,No,No
6PRJU0I5XQSZ,26,Private Sector/Self Employed,Yes,1400000,5,0,No,Yes,Yes
6W63KNL37AAN,28,Private Sector/Self Employed,Yes,750000,3,0,No,No,No
B3XUSX4LIC3D,32,Government Sector,Yes,800000,4,0,Yes,Yes,No
7FLX7LLNVHFQ,31,Private Sector/Self Employed,Yes,1400000,3,1,No,Yes,Yes
ZA70UT5XXXXM,28,Government Sector,Yes,300000,5,0,No,No,No
6R31T417GBF2,33,Private Sector/Self Employed,Yes,750000,3,1,No,No,No
2S6OV6TNDUWP,34,Private Sector/Self Employed,Yes,700000,6,0,Yes,Yes,Yes
TCWTXE2OM5WU,33,Government Sector,Yes,1750000,4,0,No,No,No
SO4HLNKLA9X2,26,Government Sector,Yes,550000,4,0,No,No,Yes
BN1N0G9LYFCX,32,Government Sector,Yes,350000,4,1,No,No,No
5CBKFYZND48C,30,Private Sector/Self Employed,No,650000,3,1,No,No,No
08GZ5OGUHF4M,28,Private Sector/Self Employed,Yes,1450000,4,0,Yes,Yes,Yes
VO963BQRLNGM,34,Private Sector/Self Employed,Yes,700000,5,0,Yes,No,Yes
548056OBR1EU,27,Private Sector/Self Employed,No,600000,8,0,No,No,No
5WR7U2H157KH,29,Private Sector/Self Employed,Yes,350000,5,1,No,No,No
VZ9ZLVZTGHMI,34,Private Sector/Self Employed,Yes,500000,5,0,Yes,Yes,No
QE7K0OTVT75R,28,Government Sector,Yes,300000,6,0,No,No,No
ROD87RU0OFSQ,28,Private Sector/Self Employed,Yes,550000,5,0,Yes,No,No
HH8D65TYMY8O,35,Private Sector/Self Employed,No,950000,4,0,No,No,Yes
Y0QZ7MBYQ1PS,26,Private Sector/Self Employed,Yes,1300000,4,1,No,No,No
YYGVK3W3V7CM,31,Private Sector/Self Employed,Yes,1250000,2,0,No,No,No
E14L2TKJV8GX,31,Government Sector,Yes,1300000,4,0,No,No,No
9GILJT24TY9M,28,Private Sector/Self Employed,Yes,800000,4,0,No,No,No
5Z8SXQB80W7H,34,Private Sector/Self Employed,Yes,1000000,4,0,Yes,No,No
YG11RH3MM1V5,28,Private Sector/Self Employed,Yes,1150000,4,1,No,No,No
HGZ83M568MI1,34,Private Sector/Self Employed,Yes,1000000,4,0,No,No,Yes
G897F0NEQ6FO,28,Private Sector/Self Employed,Yes,600000,5,0,Yes,No,Yes
YEXEFQDEMERY,28,Government Sector,Yes,300000,6,0,No,No,Yes
7ZKTA674R7S0,28,Private Sector/Self Employed,Yes,1250000,6,0,No,No,No
QFIYBZMDTB2L,34,Private Sector/Self Employed,Yes,1050000,4,0,No,No,No
I8LCO6C8V6BM,31,Government Sector,Yes,400000,6,1,No,No,No
29APCBZYPEE0,32,Government Sector,Yes,350000,2,0,No,No,No
8CHOB8S57YR8,28,Private Sector/Self Employed,Yes,550000,4,1,No,No,No
CMYL6QDROPIM,31,Government Sector,Yes,400000,4,0,No,No,No
4ERNM4L0U71C,26,Private Sector/Self Employed,Yes,1500000,3,0,Yes,Yes,Yes
OMTQ08ACDRKP,34,Private Sector/Self Employed,Yes,1000000,5,0,No,No,No
EVPVQHRFAG26,30,Private Sector/Self Employed,No,550000,5,1,No,No,Yes
U706UPSO1ZMP,34,Private Sector/Self Employed,Yes,1500000,4,0,Yes,Yes,Yes
B0WQKOHSY5UF,28,Private Sector/Self Employed,Yes,700000,4,1,No,No,No
DXA30GEG8NYU,29,Private Sector/Self Employed,Yes,1050000,9,0,No,No,No
5ME8A76NQ83I,26,Government Sector,Yes,1450000,3,0,Yes,Yes,Yes
JTWE50N8UQIZ,28,Private Sector/Self Employed,Yes,1450000,5,0,Yes,Yes,Yes
N9CVSLMVNUQ7,33,Government Sector,Yes,650000,5,1,No,No,Yes
OJB3A3URO0NZ,28,Government Sector,Yes,300000,4,0,No,No,No
UGDST2BFN4KM,31,Private Sector/Self Employed,Yes,1250000,3,0,No,No,No
ZS5Z5Z0WN608,31,Private Sector/Self Employed,Yes,1350000,3,1,Yes,Yes,Yes
W68GDGYE7TG7,28,Private Sector/Self Employed,Yes,500000,6,0,No,No,No
DTAKV0CP5UB0,33,Government Sector,Yes,1100000,8,0,No,No,Yes
IJ0H00IMS8QO,27,Government Sector,Yes,850000,4,0,No,No,No
VH4JO1XM6RMD,32,Government Sector,Yes,850000,7,0,No,No,No
5589RF8QHO1Q,31,Private Sector/Self Employed,Yes,950000,4,1,No,No,Yes
QDGHWPPGUD7Q,28,Private Sector/Self Employed,Yes,1350000,5,0,No,Yes,Yes
TVQOBB3X4N41,25,Private Sector/Self Employed,No,1700000,5,0,Yes,No,Yes
TUGCPTUM69EU,28,Government Sector,Yes,600000,4,1,No,No,No
GZPTYDWK9YFD,25,Private Sector/Self Employed,Yes,1400000,7,0,No,Yes,Yes
X7SNAHWJEUU8,26,Private Sector/Self Employed,Yes,1400000,4,0,No,Yes,Yes
HCSX87BDXZY2,33,Government Sector,Yes,1100000,4,0,No,No,No
3GZ24AP1JU9Q,28,Private Sector/Self Employed,Yes,1150000,6,0,No,No,No
21I8S0L8M4W2,34,Private Sector/Self Employed,Yes,1300000,6,0,No,No,Yes
V8E28432XTMB,29,Private Sector/Self Employed,Yes,1200000,8,1,No,No,No
WCFFIF9YWE9K,25,Private Sector/Self Employed,Yes,1400000,3,0,No,Yes,Yes
B5O5C5N47ZX9,26,Private Sector/Self Employed,Yes,1400000,4,0,Yes,Yes,Yes
K1BB5UCQS74P,27,Private Sector/Self Employed,No,800000,5,0,No,No,No
JVDMUCVYKM0A,33,Private Sector/Self Employed,Yes,1400000,4,0,Yes,Yes,No
A8SCIJEAKSR8,34,Private Sector/Self Employed,Yes,1000000,4,0,No,No,No
CXYISPZ29SBJ,26,Private Sector/Self Employed,Yes,1400000,3,0,No,Yes,Yes
QS22HX6HSQQK,27,Government Sector,Yes,850000,4,0,No,No,No
QW3Y5SLTEK4P,33,Government Sector,Yes,400000,2,0,No,No,No
7D4LJBTIN81Y,30,Private Sector/Self Employed,No,550000,3,0,No,No,Yes
XT43ALNOK2D9,32,Government Sector,Yes,800000,7,0,No,No,No
8YHO28W9ZJ2Z,26,Government Sector,Yes,1450000,5,0,Yes,Yes,Yes
3T1XACYMXJG6,28,Private Sector/Self Employed,Yes,700000,3,0,No,No,Yes
IBT4FKUALCEX,30,Private Sector/Self Employed,No,800000,3,0,No,No,No
HY9QX61FMAYG,28,Private Sector/Self Employed,Yes,550000,6,0,No,Yes,No
4V6YBGXHZW2H,29,Private Sector/Self Employed,Yes,1200000,5,0,No,No,No
6KLB72VWWZYH,34,Private Sector/Self Employed,Yes,1500000,7,0,Yes,Yes,Yes
ZDYPOGZY3F8M,35,Private Sector/Self Employed,No,800000,4,0,No,No,No
M8THPQP2UGK5,34,Private Sector/Self Employed,Yes,850000,4,0,No,No,No
C3074TYWH1I6,28,Private Sector/Self Employed,Yes,750000,6,0,Yes,No,No
0Q26O9GU62S1,27,Government Sector,Yes,500000,2,0,No,No,No
NOT92JUF4ML1,28,Private Sector/Self Employed,Yes,800000,6,0,No,Yes,No
IEYA9EGDWZDB,32,Government Sector,Yes,850000,4,1,No,No,No
TORCY0VXAIFR,27,Government Sector,Yes,500000,4,1,No,No,Yes
LL3V9HN2W6QF,29,Government Sector,Yes,600000,3,0,No,No,No
LVIDK76GUBHO,35,Private Sector/Self Employed,No,800000,6,0,No,No,Yes
F8KGWNFF3Q5V,31,Government Sector,No,300000,3,1,No,No,No
WR1YM9KE0TTA,26,Private Sector/Self Employed,Yes,1400000,6,1,No,Yes,Yes
QOICUVDT5JG6,29,Private Sector/Self Employed,Yes,1050000,5,0,No,No,No
N1W0NZ96R4YF,25,Private Sector/Self Employed,Yes,1400000,6,0,Yes,Yes,Yes
1AJCY0EGOVW2,35,Government Sector,Yes,1100000,8,0,Yes,No,Yes
8PYVVZUKLVY2,31,Government Sector,No,300000,6,0,No,No,No
F6VHRJ1U5HN2,26,Private Sector/Self Employed,Yes,1250000,3,1,No,No,Yes
IZ60CGPKO342,35,Private Sector/Self Employed,No,800000,7,1,No,Yes,Yes
RCK8ROM048TP,28,Private Sector/Self Employed,Yes,1250000,6,1,No,No,No
HUI82L36XJ6U,34,Private Sector/Self Employed,Yes,700000,7,0,No,No,Yes
UZWAND5GECWE,33,Private Sector/Self Employed,Yes,1500000,5,1,Yes,Yes,Yes
771E5T37ZOPN,34,Private Sector/Self Employed,Yes,700000,3,1,No,No,No
XB096ITHH6G1,28,Private Sector/Self Employed,Yes,1200000,5,1,Yes,No,No
5TKLKPCVAI7G,27,Private Sector/Self Employed,No,350000,2,0,No,No,No
I1HGER22YL3X,28,Private Sector/Self Employed,Yes,1250000,4,0,No,No,No
HPZV5AXVNFXC,29,Private Sector/Self Employed,Yes,900000,4,0,No,No,No
IZVA86UKHZ5S,34,Private Sector/Self Employed,Yes,1050000,4,0,No,No,Yes
NXAZWNFACUKT,28,Private Sector/Self Employed,No,550000,4,0,No,No,No
8YUCJWPE5ZKE,29,Private Sector/Self Employed,Yes,1200000,5,0,No,Yes,No
0E1P2XG9P8HB,34,Private Sector/Self Employed,Yes,700000,3,0,No,No,No
T2MYNA892B5M,34,Private Sector/Self Employed,Yes,1050000,7,0,Yes,No,Yes
FOMF079FLFWD,33,Government Sector,Yes,700000,7,0,Yes,No,Yes
6MLINQYKVURO,28,Private Sector/Self Employed,Yes,1250000,4,0,Yes,No,No
IN25SLBB8VEE,30,Private Sector/Self Employed,No,650000,3,0,No,Yes,No
L09OJF187R1J,35,Private Sector/Self Employed,No,800000,5,0,No,No,No
128W20UQHYQ7,29,Private Sector/Self Employed,Yes,1050000,3,0,No,No,No
ECAXU1AP2K5K,30,Private Sector/Self Employed,No,550000,6,0,No,No,No
2P13IDT08IOF,26,Private Sector/Self Employed,Yes,1750000,3,0,No,No,No
8KW8TAFB9EOC,31,Private Sector/Self Employed,Yes,1250000,6,1,No,No,No
91WV4O8EUS7B,34,Private Sector/Self Employed,Yes,500000,4,0,No,No,No
44TE54OBBGJL,28,Private Sector/Self Employed,Yes,1100000,4,1,No,No,No
NBNSEQHS6SX8,28,Private Sector/Self Employed,Yes,750000,2,0,No,No,Yes
WL46A9FU0FDD,26,Private Sector/Self Employed,Yes,600000,6,1,No,No,No
O54GNYGEYKFB,30,Private Sector/Self Employed,No,1450000,5,1,Yes,Yes,Yes
LSCSUCVJLQZF,27,Government Sector,Yes,500000,7,0,No,No,No
V3M9UTV23EQ3,29,Private Sector/Self Employed,Yes,1050000,2,1,Yes,No,No
6LRICP3O03LR,28,Private Sector/Self Employed,Yes,800000,3,1,No,No,No
9Z3B35683IY8,31,Private Sector/Self Employed,Yes,1250000,4,0,No,No,No
N7PYY7MV5BJR,34,Private Sector/Self Employed,Yes,700000,5,0,No,No,Yes
MRLUCUO0CP4K,28,Private Sector/Self Employed,Yes,1200000,5,0,No,No,No
SBBBXFZ66UNA,31,Government Sector,Yes,1500000,4,1,Yes,Yes,Yes
FY9KWCR6ODS6,28,Government Sector,Yes,600000,8,0,No,No,No
6VZQQ8DENYWD,28,Private Sector/Self Employed,Yes,600000,3,0,No,No,No
KVJ96TSLSIAU,28,Private Sector/Self Employed,Yes,800000,5,0,Yes,No,No
F7POZ8ZB1W50,28,Private Sector/Self Employed,Yes,800000,5,0,No,No,No
2Z4Y8EBTOKR7,26,Private Sector/Self Employed,Yes,500000,2,0,No,No,No
1Y9HJ5931WR8,29,Private Sector/Self Employed,Yes,1100000,4,1,No,Yes,Yes
D7L9YGRY4KCT,34,Private Sector/Self Employed,Yes,700000,6,0,No,No,Yes
IXPVQZFCURZ5,34,Private Sector/Self Employed,Yes,1000000,5,0,No,No,No
WD64R3GFSAUU,31,Private Sector/Self Employed,Yes,1250000,5,0,No,No,Yes
TPNPZWFH2GCU,28,Private Sector/Self Employed,Yes,1200000,7,0,No,No,No
OGVIK1D9Y9A9,27,Private Sector/Self Employed,No,1000000,3,1,No,No,No
GBKMGCYQDF7J,28,Private Sector/Self Employed,Yes,700000,4,0,No,No,No
4QFMO9DGRL72,29,Private Sector/Self Employed,Yes,1050000,3,1,No,No,No
ISLAEHOAY7Y1,34,Private Sector/Self Employed,Yes,1500000,3,1,Yes,Yes,Yes
5UYK6VB1QKCT,34,Private Sector/Self Employed,Yes,1300000,7,0,No,No,Yes
344A9PEYN2CO,28,Private Sector/Self Employed,Yes,750000,4,0,No,No,No
8A853HT453A9,26,Private Sector/Self Employed,Yes,1400000,4,1,No,Yes,Yes
LPA8DOXGS53P,28,Government Sector,Yes,600000,8,0,Yes,No,No
DY4LIPM3IXDU,34,Private Sector/Self Employed,Yes,1500000,7,0,Yes,Yes,Yes
ETBGSMOERCA6,34,Private Sector/Self Employed,Yes,1050000,7,1,No,No,Yes
Y5R8H0UTNF08,29,Private Sector/Self Employed,Yes,1100000,5,0,Yes,No,No
5RXL9O0J1G5K,34,Government Sector,Yes,1300000,2,1,No,No,No
A8O5EFIIHYQ4,32,Government Sector,Yes,650000,4,0,No,No,No
CVS0AT0YSNBD,28,Private Sector/Self Employed,Yes,800000,2,0,No,No,Yes
9AONHE5IXCM9,28,Private Sector/Self Employed,Yes,800000,5,0,No,No,No
2N6A5FHV2VGT,26,Private Sector/Self Employed,Yes,1250000,6,1,No,No,No
AFQWFOLVIE58,31,Private Sector/Self Employed,Yes,1250000,3,0,No,No,No
JRWGEARSF7C2,29,Private Sector/Self Employed,Yes,1050000,5,0,No,No,No
UODIJN43CJLP,30,Private Sector/Self Employed,No,800000,4,0,No,No,Yes
RB28M7PN7SFJ,29,Private Sector/Self Employed,Yes,1050000,3,0,No,No,No
KE15FD0J7CSZ,32,Government Sector,Yes,800000,7,1,No,No,No
L45LV4UUMG3Z,30,Private Sector/Self Employed,No,750000,3,1,No,No,Yes
MFLE5QDV9KV1,28,Private Sector/Self Employed,Yes,700000,6,1,No,No,No
D7JYZRUIWCJW,31,Government Sector,Yes,400000,6,0,No,No,No
XHM095NQWKHV,31,Government Sector,Yes,1300000,6,0,No,No,No
QH7VUZURHZ23,31,Government Sector,Yes,1500000,2,0,Yes,Yes,Yes
02HO3LM1BMKU,33,Government Sector,Yes,650000,4,1,No,No,No
LA6J3CVY27RI,31,Private Sector/Self Employed,Yes,1350000,6,1,No,Yes,Yes
ECNNNROTT6JV,26,Private Sector/Self Employed,Yes,600000,5,0,No,No,Yes
LH84WTDCZJT7,26,Private Sector/Self Employed,Yes,500000,6,0,No,No,No
B7T6PGY9PH9V,29,Private Sector/Self Employed,Yes,1200000,7,1,No,No,Yes
1017P5SQHND6,26,Private Sector/Self Employed,Yes,1250000,4,0,No,No,No
3D47OKU2IPQL,28,Private Sector/Self Employed,Yes,1250000,7,0,No,No,No
6LRHBRJONRSC,27,Government Sector,Yes,1050000,7,0,No,No,No
UCU36VIVS1CG,27,Government Sector,Yes,1050000,4,0,No,No,Yes
Y66HMBZW95RX,34,Government Sector,Yes,1100000,2,0,No,No,No
7XAL5Z6RPQBV,26,Private Sector/Self Employed,Yes,450000,5,1,No,No,Yes
1NNFBQI35IZH,28,Private Sector/Self Employed,Yes,800000,4,0,No,No,No
KHPQEC0HLIUW,31,Government Sector,No,400000,4,1,No,No,No
IE0DBC0Q0WOX,34,Private Sector/Self Employed,Yes,1500000,6,0,Yes,Yes,Yes
UCINA8BCNR6J,33,Government Sector,Yes,1000000,4,0,No,Yes,No
QL06JBYFGICK,34,Private Sector/Self Employed,Yes,1000000,9,0,No,No,No
76QD6QZNHRIO,28,Government Sector,Yes,300000,4,0,No,No,No
RNLN8842POHQ,34,Private Sector/Self Employed,Yes,1000000,6,1,No,No,Yes
JNRP721XM9GB,31,Private Sector/Self Employed,Yes,1400000,3,0,No,Yes,Yes
PUCFX172CFLH,29,Private Sector/Self Employed,Yes,1050000,3,1,Yes,No,Yes
ONVYPYF8MMVB,26,Private Sector/Self Employed,Yes,500000,3,0,No,No,No
CNFC74X1TB11,28,Private Sector/Self Employed,Yes,500000,5,1,No,No,Yes
J8MLZ974Q4KP,28,Private Sector/Self Employed,Yes,500000,3,0,No,No,No
MP7F6K45RYG4,28,Private Sector/Self Employed,Yes,750000,6,0,Yes,No,No
VKP8C5OYH00Z,28,Private Sector/Self Employed,Yes,550000,3,0,No,No,Yes
GQB50REMC8IF,28,Private Sector/Self Employed,Yes,800000,3,0,No,No,No
Y90B0L3SYRGL,29,Private Sector/Self Employed,Yes,1200000,7,0,No,No,Yes
3KCWD3BVMCK1,27,Government Sector,Yes,850000,5,1,No,No,No
KSTO3QB1ODFR,33,Private Sector/Self Employed,Yes,1400000,5,1,Yes,Yes,Yes
U0J6N351ZMBF,26,Private Sector/Self Employed,Yes,1300000,4,0,No,No,No
99JEDYENGRLJ,29,Private Sector/Self Employed,Yes,600000,3,1,No,No,No
GBI3IA3H1RG0,29,Private Sector/Self Employed,Yes,900000,7,0,Yes,No,No
4BV6MJWTWVSS,32,Government Sector,Yes,850000,7,0,No,Yes,Yes
R59T5CK3HGHN,35,Private Sector/Self Employed,No,800000,4,0,No,No,Yes
6QBE10395ME7,30,Private Sector/Self Employed,No,500000,7,0,No,No,Yes
W2I49VTNJGWB,27,Government Sector,Yes,500000,5,0,No,No,No
30OMCJQHXLNO,25,Private Sector/Self Employed,Yes,1700000,4,1,Yes,No,Yes
R7P1C7FIGP9P,29,Private Sector/Self Employed,Yes,600000,4,0,No,No,Yes
SR9T2EVLQZZH,28,Private Sector/Self Employed,Yes,600000,6,0,No,No,No
E93ACDWR1EAJ,28,Private Sector/Self Employed,Yes,1450000,4,0,Yes,Yes,Yes
4MT9X7WYNQY2,28,Government Sector,Yes,1200000,3,0,No,No,No
TPG4ASM4A3I4,33,Government Sector,Yes,700000,8,0,No,No,Yes
MELHGPLS90PK,26,Private Sector/Self Employed,Yes,500000,6,0,No,No,No
XJYGGUBK6ACU,31,Government Sector,Yes,1300000,2,0,Yes,No,Yes
38MR5Z6GPV5T,28,Private Sector/Self Employed,Yes,1200000,5,0,No,No,No
TDX8SKUDCWLJ,31,Government Sector,No,400000,3,0,No,No,No
ET8ZBCX2FBZ2,26,Private Sector/Self Employed,Yes,1400000,4,1,No,Yes,Yes
JF3KG8TZCIET,27,Government Sector,Yes,500000,2,0,No,No,Yes
SJJTY82C9P4Y,31,Government Sector,Yes,1200000,6,0,No,No,No
GWQNVJTPIANG,25,Private Sector/Self Employed,No,1150000,5,0,No,No,No
KYUMQ422UZ9N,28,Private Sector/Self Employed,Yes,900000,8,0,No,No,No
57TZEEG5SPEL,34,Private Sector/Self Employed,Yes,1000000,6,0,Yes,Yes,Yes
QD8WAXTR8QFM,25,Private Sector/Self Employed,Yes,1400000,3,0,No,Yes,Yes
GKFZ06QXOZEH,34,Private Sector/Self Employed,Yes,1050000,4,1,No,No,No
L4798VJL5VEB,29,Private Sector/Self Employed,Yes,1150000,5,1,Yes,No,No
HJL1HZOZJNFG,31,Private Sector/Self Employed,Yes,1400000,6,0,No,Yes,Yes
HKRDTL7LKM15,28,Private Sector/Self Employed,Yes,500000,7,0,No,No,No
5RW6H22HMJVB,27,Government Sector,Yes,750000,6,0,No,No,No
ZTMT48B4EIPU,29,Private Sector/Self Employed,Yes,500000,3,0,No,No,No
3WT15LUUYSOQ,28,Private Sector/Self Employed,Yes,500000,3,0,No,No,No
5CYU2HXNMOEO,34,Private Sector/Self Employed,Yes,500000,5,0,No,No,No
3FXOK8QRGB2R,34,Private Sector/Self Employed,Yes,1050000,4,0,No,No,No
HTDBFJXBM5VL,28,Government Sector,Yes,300000,4,0,No,No,No
4CHM5LS1R5XY,34,Private Sector/Self Employed,Yes,1500000,4,1,Yes,Yes,Yes
AWXDQ9ZAJSAI,27,Private Sector/Self Employed,No,450000,4,0,No,No,Yes
GG5G19S3IHZ0,35,Private Sector/Self Employed,No,800000,6,0,No,No,Yes
Z9Y333CXZTZV,29,Private Sector/Self Employed,Yes,900000,3,0,No,No,Yes
M2IICZVLU8WT,28,Private Sector/Self Employed,Yes,1400000,4,0,No,Yes,Yes
WI2JXDX9BOA4,28,Private Sector/Self Employed,Yes,500000,5,1,No,No,Yes
RXHIA6A16QK5,34,Private Sector/Self Employed,Yes,1050000,6,0,No,No,Yes
LPQ9VLVBWIO4,34,Private Sector/Self Employed,No,1300000,4,0,No,No,Yes
C70HFLJF7640,30,Private Sector/Self Employed,No,800000,4,1,Yes,No,No
17B3LISVU450,34,Private Sector/Self Employed,No,1300000,6,0,Yes,No,Yes
QNN3L8MMFTPG,31,Government Sector,Yes,1200000,6,0,No,No,No
EOANF49HM3Z2,26,Private Sector/Self Employed,Yes,1400000,5,0,No,Yes,Yes
W90QCBQE9LA4,27,Private Sector/Self Employed,No,1000000,3,0,No,No,No
8CUXXHH4MD44,35,Private Sector/Self Employed,No,800000,7,1,No,No,Yes
S0IMHZT4ZNW7,34,Private Sector/Self Employed,Yes,1050000,5,0,No,No,No
J49KA8KB3X1G,34,Private Sector/Self Employed,No,950000,3,0,No,No,No
V6THXW62J3BM,31,Government Sector,Yes,400000,4,0,No,No,No
73WIPYOWD54S,28,Government Sector,Yes,300000,4,0,No,No,No
96CAT50JLLK1,29,Private Sector/Self Employed,Yes,900000,4,0,No,No,No
29HXY5MAN8DK,25,Private Sector/Self Employed,No,1150000,8,0,Yes,No,No
29X5SJI9J5YL,25,Private Sector/Self Employed,No,600000,5,0,Yes,No,No
L4INZD9RHOEW,29,Private Sector/Self Employed,Yes,1050000,6,0,No,No,No
VZ088W768Q4Q,34,Government Sector,Yes,1300000,8,0,No,No,Yes
Y39VRMAVAR6V,26,Private Sector/Self Employed,Yes,1500000,2,0,Yes,Yes,Yes
TI51YZJ6UFWC,29,Private Sector/Self Employed,Yes,1350000,8,0,No,Yes,Yes
3D01KHSJDLKN,28,Private Sector/Self Employed,Yes,1150000,4,0,No,No,No
231OGPC8MOZH,26,Private Sector/Self Employed,Yes,600000,4,1,No,No,No
GW2I4CBKFYA1,28,Private Sector/Self Employed,Yes,800000,6,0,No,Yes,No
Z5ROU8EPCFK8,34,Private Sector/Self Employed,Yes,1000000,6,0,No,No,Yes
BHKTUGCC9GUT,29,Private Sector/Self Employed,Yes,1200000,4,0,No,No,No
W9JDK752JWHA,29,Private Sector/Self Employed,Yes,600000,3,0,No,No,No
2JEE5P5T9MT0,34,Private Sector/Self Employed,Yes,850000,3,1,No,Yes,No
797K83M5QWO2,34,Private Sector/Self Employed,No,1300000,4,0,No,No,No
8V9QYC8TCCMF,33,Government Sector,Yes,400000,5,0,No,No,No
8VEME4MXPTBC,28,Private Sector/Self Employed,Yes,750000,5,1,Yes,No,No
